mode,o_zone_id,d_zone_id,o_x_coord,o_y_coord,d_x_coord,d_y_coord,total_distance_mile,total_distance_km,total_free_flow_travel_time,total_congestion_travel_time,volume,
auto,1,22,-87.6756,42.0117,-87.622,41.8361,12.2422,19.6976,18.56,20.145,22.14
auto,1,23,-87.6756,42.0117,-87.6625,41.8235,15.344,24.6885,21.95,24.5174,39.32
auto,1,24,-87.6756,42.0117,-87.7137,41.819,17.5715,28.2725,23.83,27.3627,13.59
auto,1,25,-87.6756,42.0117,-87.7696,41.7893,21.3333,34.3253,28.57,32.5041,8.44
auto,1,26,-87.6756,42.0117,-87.7101,41.7821,20.0791,32.3073,29.14,32.6995,13.43
auto,1,27,-87.6756,42.0117,-87.6589,41.7785,17.1005,27.5147,26.4,29.2449,8.38
auto,1,28,-87.6756,42.0117,-87.6137,41.8064,14.2999,23.0086,21.64,23.2277,32.99
auto,1,29,-87.6756,42.0117,-87.6018,41.7641,17.2311,27.7249,26.51,28.0999,28.07
auto,1,30,-87.6756,42.0117,-87.7113,41.747,22.4589,36.1364,33.34,36.9208,3.65
auto,1,31,-87.6756,42.0117,-87.6542,41.7353,20.194,32.4921,29.06,32.5152,3.21
auto,1,32,-87.6756,42.0117,-87.678,41.7029,22.7061,36.5341,33.69,37.1547,5.58
auto,1,33,-87.6756,42.0117,-87.6208,41.6741,25.1781,40.5115,34.36,38.0792,3.32
auto,1,34,-87.6756,42.0117,-87.6196,41.7119,22.6153,36.3881,30.11,33.8271,2.01
auto,1,35,-87.6756,42.0117,-87.5601,41.7416,19.8548,31.9464,30.63,32.2217,5.5
auto,1,36,-87.6756,42.0117,-87.5565,41.6876,26.2437,42.2261,36.59,40.4557,8.53
auto,1,37,-87.6756,42.0117,-87.9077,41.9819,13.9289,22.4116,19.57,26.6578,30.51
auto,1,38,-87.6756,42.0117,-88.1756,42.1143,30.2835,48.7261,39.11,44.4231,0.11
auto,1,39,-87.6756,42.0117,-88.0339,42.1341,26.9437,43.3524,35.29,44.97,2.57
auto,1,40,-87.6756,42.0117,-88.0935,42.1341,28.6571,46.1092,37.49,42.781,1.07
auto,1,41,-87.6756,42.0117,-88.0339,42.0909,24.0157,38.6412,30.66,40.3347,2.76
auto,1,42,-87.6756,42.0117,-88.0923,42.0909,25.7284,41.397,33.05,38.3403,0.2
auto,1,43,-87.6756,42.0117,-87.9185,42.1332,18.7423,30.1564,28.54,30.9641,4.48
auto,1,44,-87.6756,42.0117,-87.9768,42.1341,21.7319,34.9667,33.02,35.5324,3.78
auto,1,45,-87.6756,42.0117,-87.9185,42.0909,16.6968,26.8652,26.19,27.4563,6.22
auto,1,46,-87.6756,42.0117,-87.978,42.0891,21.9426,35.3057,30.35,34.7626,4.91
auto,1,47,-87.6756,42.0117,-87.8042,42.1341,12.8857,20.733,19.82,21.1814,24.92
auto,1,48,-87.6756,42.0117,-87.8613,42.1341,15.8137,25.4442,24.36,25.7297,14.87
auto,1,49,-87.6756,42.0117,-87.8054,42.0909,10.6489,17.134,18.19,18.8856,26.4
auto,1,50,-87.6756,42.0117,-87.8613,42.0909,13.5159,21.747,22.28,23.2567,17.29
auto,1,51,-87.6756,42.0117,-87.7554,42.1314,10.3178,16.6014,18.23,18.8625,9.33
auto,1,52,-87.6756,42.0117,-87.6982,42.0801,4.8449,7.79544,9.45,10.0803,106.99
auto,1,53,-87.6756,42.0117,-87.747,42.0891,7.41922,11.9375,13.7,14.3324,67.93
auto,1,54,-87.6756,42.0117,-88.1721,42.0504,29.3673,47.252,37.15,42.473,0.04
auto,1,55,-87.6756,42.0117,-88.2316,42.0486,31.3578,50.4547,39.96,46.0857,0.04
auto,1,56,-87.6756,42.0117,-88.1721,42.0117,31.9903,51.4724,40.47,45.8369,1.09
auto,1,57,-87.6756,42.0117,-88.2316,42.0117,33.8588,54.4788,43.86,50.0799,0.03
auto,1,58,-87.6756,42.0117,-88.0601,42.0531,22.1214,35.5933,30.27,35.1562,3.16
auto,1,59,-87.6756,42.0117,-88.1161,42.0513,24.991,40.2105,34.36,39.2985,0.46
auto,1,60,-87.6756,42.0117,-88.0601,42.0162,22.9876,36.987,32.12,38.0023,0.74
auto,1,61,-87.6756,42.0117,-88.1161,42.0144,25.8572,41.6042,36.21,42.1427,1.31
auto,1,62,-87.6756,42.0117,-87.9506,42.054,19.1807,30.8618,25.98,30.3623,4.81
auto,1,63,-87.6756,42.0117,-88.0054,42.0531,21.7861,35.0539,27.83,32.8702,4.19
auto,1,64,-87.6756,42.0117,-87.9506,42.0171,17.1098,27.5297,23.48,28.7343,21.17
auto,1,65,-87.6756,42.0117,-88.0042,42.0162,19.8555,31.9475,27.21,32.4767,4.17
auto,1,66,-87.6756,42.0117,-87.8387,42.0549,11.371,18.2959,18.58,19.3554,27.46
auto,1,67,-87.6756,42.0117,-87.8947,42.0549,14.5716,23.4457,23.1,25.0966,8.76
auto,1,68,-87.6756,42.0117,-87.8387,42.0207,10.4886,16.8761,17.19,18.0572,44.35
auto,1,69,-87.6756,42.0117,-87.8935,42.0198,15.2873,24.5973,20.96,25.0532,29.7
auto,1,70,-87.6756,42.0117,-87.7208,42.054,4.87863,7.84972,9.29,9.90219,131.34
auto,1,71,-87.6756,42.0117,-87.7816,42.0558,8.44232,13.5837,14.19,14.8256,67.65
auto,1,72,-87.6756,42.0117,-87.7232,42.0261,3.67017,5.9053,6.77,6.93068,396.95
auto,1,73,-87.6756,42.0117,-87.7804,42.0261,7.47727,12.0309,11.54,11.7553,233.74
auto,1,74,-87.6756,42.0117,-87.6839,42.0549,2.98665,4.80552,5.5,6.11039,256.33
auto,1,75,-87.6756,42.0117,-87.6839,42.0342,1.58365,2.54809,2.89,2.96698,141.39
auto,1,76,-87.6756,42.0117,-87.8708,41.9765,10.576,17.0168,18.36,20.9391,41.81
auto,1,77,-87.6756,42.0117,-87.8947,41.9324,13.8044,22.2113,23.38,26.9123,23.87
auto,1,78,-87.6756,42.0117,-87.8375,41.9279,11.4041,18.3492,20.22,22.5264,33.99
auto,1,79,-87.6756,42.0117,-87.8196,41.9648,8.68773,13.9786,15.96,17.0529,32.1
auto,1,80,-87.6756,42.0117,-87.8339,41.8883,14.0943,22.6778,24.65,27.0138,18.57
auto,1,81,-87.6756,42.0117,-87.8935,41.8874,21.1261,33.9919,28.01,32.305,6.66
auto,1,82,-87.6756,42.0117,-87.8339,41.846,21.8577,35.169,29.07,34.4531,5.7
auto,1,83,-87.6756,42.0117,-87.8899,41.8433,24.3289,39.1453,31.26,36.0073,2.19
auto,1,84,-87.6756,42.0117,-87.7935,41.8892,13.3925,21.5486,24.96,28.2552,9.05
auto,1,85,-87.6756,42.0117,-87.7732,41.846,18.2743,29.4033,26.31,29.6864,11.07
auto,1,86,-87.6756,42.0117,-87.8304,41.8019,24.1915,38.9241,30.87,35.5765,2.23
auto,1,87,-87.6756,42.0117,-87.8875,41.8001,27.0813,43.5738,34.29,39.5398,0.77
auto,1,88,-87.6756,42.0117,-87.8304,41.7578,24.9864,40.2031,33.48,38.6332,0.52
auto,1,89,-87.6756,42.0117,-87.8875,41.756,27.8078,44.7427,34.41,38.6075,0.25
auto,1,90,-87.6756,42.0117,-87.7756,41.8136,21.2756,34.2324,26.7,30.766,1.27
auto,1,91,-87.6756,42.0117,-87.7732,41.7578,23.4762,37.7731,33.06,37.1031,2.19
auto,1,92,-87.6756,42.0117,-87.9697,41.6633,36.2168,58.2728,44.68,48.9077,0.03
auto,1,93,-87.6756,42.0117,-87.828,41.7146,28.1728,45.3301,37.38,42.5441,0.27
auto,1,94,-87.6756,42.0117,-87.8851,41.7128,30.7383,49.4579,38.05,42.2731,0.02
auto,1,95,-87.6756,42.0117,-87.8268,41.6696,31.2234,50.2385,42.13,47.2941,0.08
auto,1,96,-87.6756,42.0117,-87.8827,41.6696,33.6688,54.1731,42.44,46.6675,0.02
auto,1,97,-87.6756,42.0117,-87.7149,41.7227,24.1161,38.8027,36.87,40.6289,3.54
auto,1,98,-87.6756,42.0117,-87.7708,41.7155,26.3457,42.3903,37.55,41.6545,0.46
auto,1,99,-87.6756,42.0117,-87.7101,41.6633,28.5356,45.9138,38.58,42.2101,0.2
auto,1,100,-87.6756,42.0117,-87.7696,41.6714,29.3354,47.2006,42.78,46.9222,0.1
auto,1,101,-87.6756,42.0117,-87.6613,41.6606,26.0279,41.8789,34.61,38.2349,0.22
auto,1,102,-87.6756,42.0117,-87.8256,41.6255,34.2131,55.0488,46.81,52.6265,0.04
auto,1,103,-87.6756,42.0117,-87.8804,41.6246,36.7213,59.0845,46.73,50.9667,0.02
auto,1,104,-87.6756,42.0117,-87.822,41.5822,36.4833,58.7016,48.19,51.9341,0.03
auto,1,105,-87.6756,42.0117,-87.8816,41.5813,39.6499,63.7967,50.63,54.8744,0.01
auto,1,106,-87.6756,42.0117,-87.7077,41.6282,29.2371,47.0425,38.84,42.5034,1.13
auto,1,107,-87.6756,42.0117,-87.7673,41.6282,32.2871,51.95,43.13,46.8158,0.06
auto,1,108,-87.6756,42.0117,-87.7065,41.584,31.4614,50.6214,40.87,44.5984,0.1
auto,1,109,-87.6756,42.0117,-87.7649,41.5822,33.5553,53.9904,43.25,46.9858,0.06
auto,1,110,-87.6756,42.0117,-87.5899,41.6282,28.67,46.1301,40.99,44.7857,0.13
auto,1,111,-87.6756,42.0117,-87.6482,41.63,28.2077,45.3863,38.24,42.3751,0.22
auto,1,112,-87.6756,42.0117,-87.5887,41.5831,32.7195,52.6457,41.17,44.8407,0.1
auto,1,113,-87.6756,42.0117,-87.647,41.5831,31.3803,50.491,43.46,47.5952,0.09
auto,1,114,-87.6756,42.0117,-87.5446,41.6282,30.3156,48.7779,42.47,46.5419,0.04
auto,1,115,-87.6756,42.0117,-87.5434,41.584,34.5997,55.671,43.29,47.7147,0.07
auto,1,116,-87.6756,42.0117,-87.7054,41.539,34.512,55.5298,45.22,48.9676,0.03
auto,1,117,-87.6756,42.0117,-87.7613,41.539,36.1494,58.1644,45.62,49.3979,0.01
auto,1,118,-87.6756,42.0117,-87.703,41.4949,37.5035,60.3431,49.01,52.7656,0.04
auto,1,119,-87.6756,42.0117,-87.7601,41.4949,39.1134,62.9335,48.66,52.4103,0.01
auto,1,120,-87.6756,42.0117,-87.5887,41.539,35.0867,56.4545,44.17,47.7726,1.03
auto,1,121,-87.6756,42.0117,-87.647,41.539,38.0757,61.2638,48.85,52.558,0.03
auto,1,122,-87.6756,42.0117,-87.5875,41.4958,37.1571,59.7857,46.98,50.8115,0.02
auto,1,123,-87.6756,42.0117,-87.6458,41.4958,40.1461,64.595,51.73,55.736,0.02
auto,1,124,-87.6756,42.0117,-87.5422,41.521,37.0217,59.5679,47.55,51.1175,0.01
auto,1,125,-87.6756,42.0117,-88.1744,41.9693,32.0695,51.5999,43.91,50.1054,0.03
auto,1,127,-87.6756,42.0117,-88.1721,41.9252,28.5965,46.0117,44.73,49.6808,0.03
auto,1,128,-87.6756,42.0117,-88.2316,41.9225,31.6519,50.928,48.56,53.5228,0.02
auto,1,129,-87.6756,42.0117,-88.0625,41.9702,26.3322,42.3685,35.68,41.8655,0.44
auto,1,130,-87.6756,42.0117,-88.1161,41.9684,29.0799,46.7896,40,46.1945,0.08
auto,1,131,-87.6756,42.0117,-88.0601,41.9288,22.856,36.7753,36.54,41.4246,0.37
auto,1,132,-87.6756,42.0117,-88.1161,41.9261,25.7288,41.3977,41.07,45.9589,0.18
auto,1,133,-87.6756,42.0117,-87.9625,41.9729,20.1604,32.4381,28.25,33.7613,7.9
auto,1,134,-87.6756,42.0117,-88.0054,41.9729,22.7841,36.6597,31.55,37.1065,2.58
auto,1,135,-87.6756,42.0117,-87.9506,41.9288,16.6818,26.841,27.69,31.8174,5.17
auto,1,136,-87.6756,42.0117,-88.0078,41.9279,19.8308,31.9078,32.09,36.7427,1.97
auto,1,137,-87.6756,42.0117,-88.1744,41.8793,31.9207,51.3605,45.2,49.0716,0.05
auto,1,138,-87.6756,42.0117,-88.2316,41.8793,34.8487,56.0716,49.7,53.5835,0.01
auto,1,139,-87.6756,42.0117,-88.1756,41.8379,37.5656,60.4431,45.38,51.4986,0.02
auto,1,140,-87.6756,42.0117,-88.2304,41.8361,40.3743,64.9622,48.88,55.2067,0.02
auto,1,141,-87.6756,42.0117,-88.0613,41.8838,26.1175,42.023,36.59,40.4181,0.43
auto,1,142,-87.6756,42.0117,-88.1161,41.882,28.9261,46.5421,41.01,44.8695,1.35
auto,1,143,-87.6756,42.0117,-88.0613,41.8406,29.8238,47.9865,37.75,43.8032,0.24
auto,1,144,-87.6756,42.0117,-88.1161,41.8379,32.6357,52.5109,41.75,47.8253,0.06
auto,1,145,-87.6756,42.0117,-87.9506,41.8865,20.0898,32.3244,28.19,31.9323,3.34
auto,1,146,-87.6756,42.0117,-88.0042,41.8838,22.8409,36.7509,32.41,36.1867,3.28
auto,1,147,-87.6756,42.0117,-87.947,41.8415,23.1246,37.2075,30,35.0935,7.65
auto,1,148,-87.6756,42.0117,-88.0054,41.8406,26.6709,42.9135,33.45,39.1967,2
auto,1,149,-87.6756,42.0117,-88.1744,41.7929,35.2834,56.771,43.38,49.4423,0.12
auto,1,150,-87.6756,42.0117,-88.2328,41.7929,38.2724,61.5803,47.37,53.4325,1.02
auto,1,151,-87.6756,42.0117,-88.1732,41.7497,38.212,61.4831,48.01,54.0752,0.02
auto,1,152,-87.6756,42.0117,-88.2316,41.7479,41.323,66.4887,51.68,57.748,1.02
auto,1,153,-87.6756,42.0117,-88.0601,41.7947,30.1944,48.5827,37.61,43.1193,1.32
auto,1,154,-87.6756,42.0117,-88.1161,41.7947,32.2919,51.9577,40.71,47.3032,1.25
auto,1,155,-87.6756,42.0117,-88.0589,41.7524,33.062,53.1968,41.27,46.7873,0.08
auto,1,156,-87.6756,42.0117,-88.1149,41.7497,35.9348,57.8192,44.71,50.4291,0.05
auto,1,157,-87.6756,42.0117,-87.947,41.7965,26.4243,42.5167,35.07,40.3125,0.7
auto,1,158,-87.6756,42.0117,-88.003,41.7965,27.6619,44.508,37.71,43.0204,0.34
auto,1,159,-87.6756,42.0117,-87.9447,41.756,30.7358,49.4538,38.64,42.9102,1.34
auto,1,160,-87.6756,42.0117,-88.0018,41.7542,30.5296,49.1221,42.26,47.5705,0.11
auto,1,161,-87.6756,42.0117,-87.9744,41.711,32.0915,51.6352,40.82,45.0639,0.1
auto,1,164,-87.6756,42.0117,-88.2637,42.1341,34.9927,56.3033,44.83,50.4975,0.02
auto,1,166,-87.6756,42.0117,-88.2625,42.0918,36.6165,58.916,44.25,49.7575,0.06
auto,1,167,-87.6756,42.0117,-88.3221,42.0909,38.2826,61.5967,45.23,51.1055,0.02
auto,1,170,-87.6756,42.0117,-88.2887,42.0486,34.52,55.5428,43.5,49.0918,0.11
auto,1,171,-87.6756,42.0117,-88.3447,42.0468,38.2123,61.4835,47.16,52.8427,0.01
auto,1,172,-87.6756,42.0117,-88.2899,42.0099,36.8503,59.2921,47.85,54.4837,0.03
auto,1,178,-87.6756,42.0117,-88.2887,41.9225,34.5799,55.6391,53.06,58.0619,0.02
auto,1,179,-87.6756,42.0117,-88.3435,41.9198,37.3919,60.1636,57.06,62.0636,0.01
auto,1,182,-87.6756,42.0117,-88.2887,41.8784,37.7774,60.7838,53.61,57.505,0.02
auto,1,184,-87.6756,42.0117,-88.2875,41.8352,43.6277,70.197,51.03,57.8665,0.01
auto,1,188,-87.6756,42.0117,-88.2875,41.7911,41.0796,66.097,48.33,55.0983,1.03
auto,1,189,-87.6756,42.0117,-88.3423,41.7902,43.903,70.6399,50.84,57.802,0.02
auto,1,190,-87.6756,42.0117,-88.2875,41.7479,44.0076,70.8082,53.21,59.9863,0.01
auto,1,191,-87.6756,42.0117,-88.3423,41.7452,46.953,75.5474,56.03,63.1464,0.01
auto,1,194,-87.6756,42.0117,-88.0959,42.4771,45.3687,72.9982,56.23,58.4899,1
auto,1,199,-87.6756,42.0117,-87.8458,42.4384,34.6367,55.7305,50.14,51.6418,0.01
auto,1,203,-87.6756,42.0117,-88.0339,42.3528,35.8207,57.6355,46.25,48.5164,0.01
auto,1,204,-87.6756,42.0117,-88.0935,42.3519,38.8713,62.544,51.57,53.8421,0.01
auto,1,205,-87.6756,42.0117,-87.9161,42.3924,34.214,55.0504,44.44,47.0552,0.03
auto,1,207,-87.6756,42.0117,-87.9185,42.3519,31.4663,50.6293,40.08,42.6952,0.06
auto,1,208,-87.6756,42.0117,-87.978,42.3528,32.9537,53.0225,42.15,44.3822,0.02
auto,1,209,-87.6756,42.0117,-87.8446,42.3951,31.7081,51.0183,45.39,46.875,1.04
auto,1,210,-87.6756,42.0117,-87.8542,42.3528,28.7998,46.3389,40.87,42.3536,0.2
auto,1,211,-87.6756,42.0117,-88.159,42.288,38.4142,61.8085,50.46,53.9503,0.01
auto,1,212,-87.6756,42.0117,-88.0351,42.3087,34.3968,55.3445,44.89,47.716,0.01
auto,1,214,-87.6756,42.0117,-88.0351,42.2628,31.7396,51.069,42.13,45.6147,0.02
auto,1,216,-87.6756,42.0117,-87.9197,42.3078,28.4767,45.819,36.63,39.2239,0.18
auto,1,217,-87.6756,42.0117,-87.9768,42.3069,31.4053,50.5312,40.82,43.646,0.04
auto,1,218,-87.6756,42.0117,-87.9185,42.2673,25.7536,41.4375,33.25,36.7345,0.27
auto,1,219,-87.6756,42.0117,-87.978,42.2646,28.809,46.3538,37.5,40.9847,0.26
auto,1,220,-87.6756,42.0117,-87.8613,42.3078,25.7279,41.3963,36.04,37.5082,1.27
auto,1,221,-87.6756,42.0117,-87.8542,42.2628,22.6561,36.4536,32.38,33.814,0.49
auto,1,222,-87.6756,42.0117,-88.159,42.2016,33.0982,53.255,45.37,47.983,0.04
auto,1,223,-87.6756,42.0117,-88.0363,42.2214,28.7422,46.2463,39.78,42.1736,0.05
auto,1,224,-87.6756,42.0117,-88.0923,42.2223,31.6099,50.8603,43.57,45.9656,0.04
auto,1,225,-87.6756,42.0117,-88.0339,42.1791,26.2844,42.2916,36.24,38.7465,0.12
auto,1,226,-87.6756,42.0117,-88.0923,42.1764,29.279,47.1099,40.18,42.6877,0.09
auto,1,227,-87.6756,42.0117,-87.9173,42.2214,22.641,36.4294,30.52,32.8548,1.42
auto,1,228,-87.6756,42.0117,-87.9768,42.2223,25.6916,41.3378,34.57,36.9123,1.29
auto,1,229,-87.6756,42.0117,-87.9185,42.18,20.3668,32.7701,28.53,30.7397,1.67
auto,1,230,-87.6756,42.0117,-87.9768,42.18,23.3558,37.5795,32.34,34.8341,0.59
auto,1,231,-87.6756,42.0117,-87.847,42.2196,19.7053,31.7058,27.8,29.2269,1.83
auto,1,232,-87.6756,42.0117,-87.8042,42.18,16.2374,26.1259,23.14,24.5117,9.24
auto,1,233,-87.6756,42.0117,-87.8613,42.1773,18.975,30.5307,25.74,27.2625,4.77
auto,1,249,-87.6756,42.0117,-88.4078,42.288,54.2699,87.3203,63.95,69.6033,1
auto,1,256,-87.6756,42.0117,-88.5221,42.2034,51.9497,83.587,59.16,64.8504,1
auto,1,258,-87.6756,42.0117,-88.2649,42.2214,40.9103,65.8247,52.15,57.9293,0.01
auto,1,259,-87.6756,42.0117,-88.3209,42.2205,43.778,70.4388,55.75,61.536,0.01
auto,1,260,-87.6756,42.0117,-88.2637,42.1764,37.8597,60.9163,48.35,54.0914,0.01
auto,1,262,-87.6756,42.0117,-88.2161,42.2016,36.0262,57.9662,48.96,51.5781,0.01
auto,1,267,-87.6756,42.0117,-88.0566,41.7092,36.1039,58.0912,44.32,48.669,0.04
auto,1,268,-87.6756,42.0117,-88.1161,41.7065,39.1594,63.0074,48.08,52.43,0.01
auto,1,269,-87.6756,42.0117,-88.0554,41.6642,38.3606,61.7222,46.85,51.2053,0.02
auto,1,270,-87.6756,42.0117,-88.1125,41.6633,40.7441,65.5572,48.16,52.6134,0.01
auto,1,275,-87.6756,42.0117,-88.053,41.621,41.2911,66.4374,50.43,54.7963,0.01
auto,1,279,-87.6756,42.0117,-87.9399,41.6246,39.2509,63.1546,48.31,52.7649,0.01
auto,1,287,-87.6756,42.0117,-88.0518,41.5345,47.1478,75.8608,58.27,62.6562,0.01
auto,1,288,-87.6756,42.0117,-88.109,41.5309,49.7129,79.9881,61.02,65.4842,0.01
auto,1,295,-87.6756,42.0117,-87.8208,41.5381,38.4379,61.8466,48.25,52.4061,0.01
auto,1,303,-87.6756,42.0117,-87.728,41.4319,44.9407,72.3095,53.34,57.095,0.01
auto,1,356,-87.6756,42.0117,-87.4803,41.612,31.5936,50.8341,43.93,48.048,0.57
auto,1,357,-87.6756,42.0117,-87.3625,41.5921,37.3183,60.0451,46.85,52.8663,0.14
auto,1,358,-87.6756,42.0117,-87.266,41.5552,43.6879,70.2938,53.91,60.2907,0.01
auto,1,359,-87.6756,42.0117,-87.4672,41.4805,42.8277,68.9098,55.56,60.7569,0.01
auto,1,360,-87.6756,42.0117,-87.316,41.4796,45.6518,73.4538,57.43,63.4641,0.01
auto,1,362,-87.6756,42.0117,-87.366,41.3995,52.7628,84.8953,64.43,70.4624,1
auto,1,376,-87.6756,42.0117,-87.8875,42.5446,48.6631,78.2989,57.09,59.451,0.01
auto,1,378,-87.6756,42.0117,-88.2863,42.6652,66.9991,107.802,80.38,82.6605,1
auto,1,380,-87.6756,42.0117,-88.7697,41.8955,65.9091,106.048,71.51,78.4399,1
auto,1,387,-87.6756,42.0117,-87.2018,41.5903,45.4755,73.1701,54.72,66.3333,24
auto,2,1,-87.6994,42.0036,-87.6756,42.0117,1.33783,2.15257,3.26,3.3051,309.92
auto,2,3,-87.6994,42.0036,-87.6649,41.9774,3.71996,5.98542,8.15,8.99274,285.29
auto,2,4,-87.6994,42.0036,-87.6899,41.9639,2.728,4.38935,5.81,5.86942,376.17
auto,2,5,-87.6994,42.0036,-87.653,41.9324,5.58004,8.97828,10.99,11.4718,357.84
auto,2,6,-87.6994,42.0036,-87.7435,41.99,2.43542,3.91859,4.49,4.7481,380.31
auto,2,7,-87.6994,42.0036,-87.7256,41.9603,4.64662,7.47641,9.05,9.36824,226.02
auto,2,8,-87.6994,42.0036,-87.7994,41.9873,5.50572,8.8587,9.31,10.1422,188.72
auto,2,9,-87.6994,42.0036,-87.822,41.9486,8.45466,13.6035,14.28,15.2664,80.84
auto,2,10,-87.6994,42.0036,-87.7637,41.9387,7.46735,12.015,12.03,14.6032,145.4
auto,2,11,-87.6994,42.0036,-87.7613,41.8964,10.3369,16.6321,17.95,21.1008,44.49
auto,2,12,-87.6994,42.0036,-87.7256,41.9018,7.3344,11.801,15.24,17.516,53.06
auto,2,13,-87.6994,42.0036,-87.7196,41.8721,10.4182,16.7629,19.04,21.6293,47.33
auto,2,14,-87.6994,42.0036,-87.7137,41.9297,5.34745,8.60405,11.21,11.8038,231.95
auto,2,15,-87.6994,42.0036,-87.6804,41.9036,12.1183,19.4983,14.69,19.8084,96.14
auto,2,16,-87.6994,42.0036,-87.6684,41.8757,13.9296,22.4127,17.19,23.3447,122.81
auto,2,17,-87.6994,42.0036,-87.6375,41.9018,7.80047,12.551,14.07,14.9716,293.81
auto,2,18,-87.6994,42.0036,-87.6304,41.8802,9.30953,14.979,16.21,17.2212,151.95
auto,2,19,-87.6994,42.0036,-87.6256,41.8586,10.7937,17.3671,18.37,19.5067,30.39
auto,2,20,-87.6994,42.0036,-87.7173,41.8406,12.5567,20.2037,23.62,26.2572,22.08
auto,2,21,-87.6994,42.0036,-87.6708,41.8541,15.3986,24.7764,20.4,26.6102,16.4
auto,2,22,-87.6994,42.0036,-87.622,41.8361,12.3297,19.8384,20.45,21.6792,17.7
auto,2,23,-87.6994,42.0036,-87.6625,41.8235,17.6481,28.3958,22.19,29.2868,41.3
auto,2,24,-87.6994,42.0036,-87.7137,41.819,19.8756,31.9798,24.07,32.1321,15.07
auto,2,25,-87.6994,42.0036,-87.7696,41.7893,23.6374,38.0326,28.81,37.2735,9.21
auto,2,26,-87.6994,42.0036,-87.7101,41.7821,22.3833,36.0146,29.38,37.4689,15.01
auto,2,27,-87.6994,42.0036,-87.6589,41.7785,19.9378,32.0799,26.72,34.9596,8.06
auto,2,28,-87.6994,42.0036,-87.6137,41.8064,14.3875,23.1494,23.53,24.7619,34.28
auto,2,29,-87.6994,42.0036,-87.6018,41.7641,22.7695,36.6362,26.83,36.1665,27.21
auto,2,30,-87.6994,42.0036,-87.7113,41.747,24.763,39.8437,33.58,41.6902,4.59
auto,2,31,-87.6994,42.0036,-87.6542,41.7353,23.0313,37.0574,29.38,38.2299,5.09
auto,2,32,-87.6994,42.0036,-87.678,41.7029,25.5434,41.0994,34.01,42.8694,4.53
auto,2,33,-87.6994,42.0036,-87.6208,41.6741,28.0154,45.0768,34.68,43.7939,1.29
auto,2,34,-87.6994,42.0036,-87.6196,41.7119,25.4527,40.9534,30.43,39.5419,4.92
auto,2,35,-87.6994,42.0036,-87.5601,41.7416,25.3933,40.8577,30.95,40.2882,4.36
auto,2,36,-87.6994,42.0036,-87.5565,41.6876,29.081,46.7914,36.91,46.1704,8.48
auto,2,37,-87.6994,42.0036,-87.9077,41.9819,12.5911,20.259,16.31,23.2867,59.98
auto,2,38,-87.6994,42.0036,-88.1756,42.1143,28.9456,46.5735,35.85,41.0521,1.22
auto,2,39,-87.6994,42.0036,-88.0339,42.1341,25.6059,41.1998,32.03,41.5989,1.96
auto,2,40,-87.6994,42.0036,-88.0935,42.1341,27.3192,43.9566,34.23,39.41,0.14
