node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
444200,,-111.7874328,33.5966037,4442,,residential,0
444201,,-111.7875059,33.5965882,4442,,residential,0
444101,,-111.7874727,33.5964794,4441,,residential,0
444202,,-111.7874931,33.5967446,4442,,residential,0
444300,,-111.7885269,33.5981262,4443,,residential,0
444301,,-111.7885965,33.5981016,4443,,residential,0
444203,,-111.7875614,33.5967178,4442,,residential,0
444302,,-111.7885632,33.5982047,4443,,residential,0
444400,,-111.7885775,33.5982591,4444,,residential,0
444401,,-111.7886512,33.5982455,4444,,residential,0
444303,,-111.7886369,33.5981911,4443,,residential,0
444402,,-111.7886038,33.5983476,4444,,residential,0
444500,,-111.7881344,33.5999738,4445,,residential,0
444501,,-111.7882004,33.6000044,4445,,residential,0
444403,,-111.7886769,33.598332,4444,,residential,0
444502,,-111.7880508,33.6001,4445,,residential,0
157902,,-111.7877875,33.6004984,1579,,residential,0
157903,,-111.7878535,33.6005289,1579,,residential,0
444503,,-111.7881168,33.6001306,4445,,residential,0
157904,,-111.7877069,33.6006278,1579,,residential,0
321704,,-111.7874723,33.6014774,3217,,residential,0
321705,,-111.7875478,33.6014773,3217,,residential,0
157905,,-111.7877747,33.6006555,1579,,residential,0
321706,,-111.7874807,33.6016243,3217,,residential,0
175804,,-111.787528,33.6022553,1758,,residential,0
175805,,-111.7876033,33.6022516,1758,,residential,0
321707,,-111.7875558,33.6016185,3217,,residential,0
175806,,-111.7875423,33.6024006,1758,,residential,0
213304,,-111.7875928,33.6028678,2133,,residential,0
213305,,-111.7876681,33.6028631,2133,,residential,0
175807,,-111.7876174,33.6023939,1758,,residential,0
213306,,-111.7876035,33.603011,2133,,residential,0
281304,,-111.7876302,33.6034725,2813,,residential,0
281305,,-111.7877055,33.6034695,2813,,residential,0
213307,,-111.7876788,33.603008,2133,,residential,0
281306,,-111.7876421,33.6036178,2813,,residential,0
341402,,-111.7876948,33.6041144,3414,,residential,0
341403,,-111.7877699,33.6041088,3414,,residential,0
281307,,-111.7877172,33.6036122,2813,,residential,0
341404,,-111.7877083,33.6042577,3414,,residential,0
190702,,-111.7877105,33.6042847,1907,,residential,0
190703,,-111.7877877,33.6043031,1907,,residential,0
341405,,-111.7877836,33.6042533,3414,,residential,0
444700,,-111.7872211,33.595672,4447,,residential,0
13804,,-111.7865225,33.59627,138,,residential,0
444800,,-111.7867188,33.5965632,4448,,residential,-1
444801,,-111.7867846,33.5965324,4448,,residential,1
13805,,-111.786602,33.59626,138,,residential,0
444701,,-111.7871572,33.5956907,4447,,residential,0
444900,,-111.7873229,33.5962659,4449,,residential,0
445100,,-111.7859589,33.6053614,4451,,residential,0
445201,,-111.7860056,33.6053071,4452,,residential,0
445300,,-111.786001,33.6052378,4453,,residential,0
445301,,-111.7858585,33.6051795,4453,,residential,0
445400,,-111.7857964,33.6052101,4454,,residential,0
445501,,-111.7857666,33.6052635,4455,,residential,0
445001,,-111.7859154,33.6053776,4450,,residential,0
200404,,-111.7822972,33.5971866,2004,,residential,0
445600,,-111.782282,33.5972506,4456,,residential,0
445601,,-111.78227,33.5973398,4456,,residential,0
445700,,-111.7822753,33.5973992,4457,,residential,0
445800,,-111.7855286,33.605025,4458,,residential,0
445900,,-111.7848437,33.6023307,4459,,residential,-1
445901,,-111.7847724,33.6023512,4459,,residential,1
445801,,-111.7854763,33.6050706,4458,,residential,0
446000,,-111.7861052,33.6054512,4460,,residential,0
109102,,-111.7861777,33.6054565,1091,,residential,0
446100,,-111.7861409,33.6054074,4461,,residential,0
446400,,-111.7823527,33.5973601,4464,,residential,0
446401,,-111.7823622,33.5972536,4464,,residential,0
200304,,-111.7823747,33.5972036,2003,,residential,0
445802,,-111.7855433,33.6051295,4458,,residential,0
446500,,-111.7855848,33.6051878,4465,,residential,0
446501,,-111.7856496,33.6051554,4465,,residential,0
445803,,-111.7856336,33.605133,4458,,residential,0
446600,,-111.7823423,33.597532,4466,,residential,0
342502,,-111.7823706,33.5975721,3425,,residential,0
342503,,-111.7824356,33.5975401,3425,,residential,0
446601,,-111.7824073,33.5975,4466,,residential,0
342504,,-111.7824214,33.5976502,3425,,residential,0
446700,,-111.7820739,33.6002003,4467,,residential,-1
446701,,-111.782142,33.600173,4467,,residential,1
342505,,-111.782488,33.5976204,3425,,residential,0
446800,,-111.780947,33.5950796,4468,,residential,1
188104,,-111.780986,33.5951046,1881,,residential,0
188105,,-111.7810319,33.5950545,1881,,residential,0
446801,,-111.7809929,33.5950295,4468,,residential,-1
446900,,-111.8389372,33.5736252,4469,,residential,1
213802,,-111.8389034,33.5734884,2138,,residential,0
213803,,-111.8388902,33.5736084,2138,,residential,0
446901,,-111.8389351,33.5736251,4469,,residential,-1
447000,,-111.8389238,33.5745584,4470,,residential,1
126902,,-111.8388893,33.5744228,1269,,residential,0
126903,,-111.8388899,33.574546,1269,,residential,0
447001,,-111.8389217,33.5745581,4470,,residential,-1
447100,,-111.8389512,33.5727993,4471,,residential,1
112402,,-111.838897,33.5726637,1124,,residential,0
112403,,-111.8388892,33.5727846,1124,,residential,0
447101,,-111.8389491,33.5727995,4471,,residential,-1
447200,,-111.8389345,33.5701591,4472,,residential,1
121202,,-111.8388887,33.5700252,1212,,residential,0
121203,,-111.8388903,33.5701462,1212,,residential,0
447201,,-111.8389323,33.570159,4472,,residential,-1
10104,,-111.8367406,33.5720422,101,,residential,0
112504,,-111.8368696,33.5727633,1125,,residential,0
112505,,-111.836945,33.5727603,1125,,residential,0
10105,,-111.8368146,33.57203,101,,residential,0
112506,,-111.8368605,33.5729001,1125,,residential,0
213904,,-111.8366453,33.5735801,2139,,residential,0
213905,,-111.8367171,33.5735993,2139,,residential,0
112507,,-111.8369349,33.5729101,1125,,residential,0
213906,,-111.8365868,33.5737127,2139,,residential,0
438801,,-111.8364913,33.5739361,4388,,residential,0
438802,,-111.8365629,33.5739558,4388,,residential,0
213907,,-111.8366563,33.5737372,2139,,residential,0
447300,,-111.8389629,33.5719237,4473,,residential,1
10002,,-111.8388762,33.571784,100,,residential,0
10003,,-111.8388795,33.5719094,100,,residential,0
447301,,-111.8389609,33.5719242,4473,,residential,-1
447400,,-111.8388955,33.5710336,4474,,residential,1
139202,,-111.838897,33.5709091,1392,,residential,0
139203,,-111.8388521,33.5709838,1392,,residential,0
447401,,-111.8388937,33.5710327,4474,,residential,-1
10106,,-111.8367675,33.5718934,101,,residential,0
121406,,-111.8364786,33.5712959,1214,,residential,0
121407,,-111.8364476,33.5713191,1214,,residential,0
10107,,-111.8367224,33.5719007,101,,residential,0
447500,,-111.8330195,33.5746145,4475,,residential,1
121702,,-111.833117,33.5745181,1217,,residential,0
121703,,-111.8329776,33.574476,1217,,residential,0
447501,,-111.8330173,33.5746143,4475,,residential,-1
447600,,-111.8347919,33.57505,4476,,tertiary,0
447700,,-111.8323395,33.5745736,4477,,tertiary,0
447601,,-111.8347924,33.5750871,4476,,tertiary,0
324004,,-111.8338901,33.5703307,3240,,residential,0
324104,,-111.8336777,33.5704304,3241,,residential,0
324105,,-111.8337431,33.5703989,3241,,residential,0
324005,,-111.8338224,33.5703584,3240,,residential,0
447900,,-111.834127,33.5711456,4479,,residential,1
266302,,-111.834196,33.571095,2663,,residential,0
266303,,-111.8341202,33.5709858,2663,,residential,0
447901,,-111.8341249,33.571146,4479,,residential,-1
448000,,-111.835572,33.5691533,4480,,residential,1
292602,,-111.8356021,33.5691464,2926,,residential,0
292603,,-111.8356555,33.5690676,2926,,residential,0
448001,,-111.8355699,33.5691534,4480,,residential,-1
448100,,-111.8353069,33.5684954,4481,,residential,1
200902,,-111.8352984,33.5683507,2009,,residential,0
200903,,-111.8352486,33.5684643,2009,,residential,0
448101,,-111.8353048,33.5684952,4481,,residential,-1
448200,,-111.8348347,33.569784,4482,,residential,1
139402,,-111.8348648,33.5697768,1394,,residential,0
139403,,-111.8349134,33.5696645,1394,,residential,0
448201,,-111.8348326,33.5697842,4482,,residential,-1
448300,,-111.8337953,33.5694622,4483,,residential,0
179904,,-111.8333306,33.5693243,1799,,residential,0
179905,,-111.8332936,33.5693794,1799,,residential,0
448301,,-111.8337893,33.5695253,4483,,residential,0
448400,,-111.8346518,33.5689309,4484,,residential,1
90402,,-111.8347378,33.5688247,904,,residential,0
90403,,-111.834594,33.568821,904,,residential,0
448401,,-111.8346497,33.5689306,4484,,residential,-1
448500,,-111.8332728,33.5710674,4485,,residential,0
324202,,-111.8334624,33.5708412,3242,,residential,0
448600,,-111.8339427,33.5695724,4486,,residential,1
448302,,-111.8339164,33.5694388,4483,,residential,0
448303,,-111.833918,33.5695615,4483,,residential,0
448601,,-111.8339406,33.5695719,4486,,residential,-1
324203,,-111.833401,33.5708041,3242,,residential,0
448501,,-111.8332149,33.571031,4485,,residential,0
448700,,-111.8317566,33.5708645,4487,,residential,0
328602,,-111.8317463,33.5708835,3286,,residential,0
328603,,-111.8318149,33.5709097,3286,,residential,0
448701,,-111.8318252,33.5708907,4487,,residential,0
328604,,-111.8316888,33.5710255,3286,,residential,0
435402,,-111.8315968,33.5714644,4354,,residential,0
435403,,-111.8316722,33.5714657,4354,,residential,0
328605,,-111.8317624,33.5710395,3286,,residential,0
435404,,-111.8316036,33.5716121,4354,,residential,0
317002,,-111.8316788,33.5718289,3170,,residential,0
317003,,-111.831749,33.5718058,3170,,residential,0
435405,,-111.8316786,33.571606,4354,,residential,0
317004,,-111.831758,33.5719626,3170,,residential,0
328802,,-111.8326706,33.5729686,3288,,residential,0
328803,,-111.8327306,33.5729303,3288,,residential,0
317005,,-111.8318224,33.5719298,3170,,residential,0
448702,,-111.8318973,33.5707706,4487,,residential,0
448800,,-111.8320259,33.5706075,4488,,residential,0
448801,,-111.8321117,33.5704823,4488,,residential,0
180002,,-111.8322857,33.5702665,1800,,residential,0
180003,,-111.8322388,33.5702199,1800,,residential,0
293202,,-111.8320339,33.5704446,2932,,residential,0
293203,,-111.8319492,33.5705703,2932,,residential,0
448703,,-111.8318397,33.5707407,4487,,residential,0
448900,,-111.8287733,33.5710008,4489,,residential,1
449000,,-111.8288416,33.5709001,4490,,residential,0
449001,,-111.8286988,33.5708836,4490,,residential,0
448901,,-111.8287712,33.571001,4489,,residential,-1
449100,,-111.8288706,33.5695338,4491,,residential,1
38002,,-111.828887,33.5693992,380,,residential,0
38003,,-111.8288097,33.5694977,380,,residential,0
449101,,-111.8288685,33.5695336,4491,,residential,-1
323504,,-111.828553,33.5704307,3235,,residential,0
252704,,-111.8283152,33.5701248,2527,,residential,0
252705,,-111.8282179,33.5700057,2527,,residential,0
129402,,-111.82812,33.569898,1294,,residential,0
129403,,-111.8280616,33.5699331,1294,,residential,0
252804,,-111.8281426,33.5700478,2528,,residential,0
252805,,-111.8282385,33.5701677,2528,,residential,0
323505,,-111.8284888,33.5704702,3235,,residential,0
449200,,-111.8272442,33.5724886,4492,,residential,0
449301,,-111.8271628,33.5710089,4493,,residential,0
449400,,-111.8271849,33.5709774,4494,,residential,0
323506,,-111.8285809,33.5705789,3235,,residential,0
449002,,-111.8287275,33.5707898,4490,,residential,0
449003,,-111.8288032,33.5707837,4490,,residential,0
323507,,-111.8286444,33.5705447,3235,,residential,0
449500,,-111.8268381,33.570298,4495,,residential,1
243602,,-111.8269066,33.57023,2436,,residential,0
243603,,-111.8267966,33.5701459,2436,,residential,0
449501,,-111.826836,33.5702985,4495,,residential,-1
449600,,-111.8247257,33.56881,4496,,residential,1
143402,,-111.8247491,33.5686619,1434,,residential,0
143403,,-111.8246524,33.5687541,1434,,residential,0
449601,,-111.8247235,33.5688097,4496,,residential,-1
449700,,-111.8196688,33.5704478,4497,,residential,0
292502,,-111.8199207,33.5702712,2925,,residential,0
449701,,-111.8194918,33.5704727,4497,,residential,0
279202,,-111.8193335,33.5706406,2792,,residential,0
279203,,-111.8194002,33.5706701,2792,,residential,0
449702,,-111.8195386,33.5705222,4497,,residential,0
279204,,-111.8192864,33.5707903,2792,,residential,0
219402,,-111.8192273,33.5714098,2194,,residential,0
219403,,-111.8193004,33.5714255,2194,,residential,0
279205,,-111.8193618,33.5707921,2792,,residential,0
219404,,-111.8191616,33.571528,2194,,residential,0
449800,,-111.8185768,33.5726988,4498,,residential,-1
449801,,-111.8186388,33.5727347,4498,,residential,1
219405,,-111.8192231,33.5715646,2194,,residential,0
292503,,-111.8198792,33.5702266,2925,,residential,0
449703,,-111.8196068,33.5703833,4497,,residential,0
252902,,-111.8278812,33.570268,2529,,residential,0
449900,,-111.8271721,33.5708464,4499,,residential,0
449901,,-111.8271217,33.5709261,4499,,residential,0
450000,,-111.8271079,33.5709498,4500,,residential,0
450100,,-111.8259677,33.5704425,4501,,residential,0
450200,,-111.8251425,33.5701164,4502,,residential,0
450201,,-111.8251102,33.5701735,4502,,residential,0
450101,,-111.8259355,33.5704996,4501,,residential,0
450202,,-111.8250391,33.5700786,4502,,residential,0
450300,,-111.8249899,33.5700657,4503,,residential,0
450301,,-111.8249674,33.570126,4503,,residential,0
450203,,-111.8250166,33.5701389,4502,,residential,0
450302,,-111.8248793,33.5700475,4503,,residential,0
26804,,-111.8231253,33.5699187,268,,residential,0
26805,,-111.823104,33.5699793,268,,residential,0
450303,,-111.8248669,33.5701098,4503,,residential,0
323904,,-111.8248286,33.5704979,3239,,residential,0
450304,,-111.8249349,33.57016,4503,,residential,0
450305,,-111.8249832,33.5700215,4503,,residential,0
291904,,-111.8251172,33.5696755,2919,,residential,0
450102,,-111.8260829,33.5705586,4501,,residential,0
450400,,-111.8270117,33.5709493,4504,,residential,0
450401,,-111.8271088,33.5709883,4504,,residential,0
291905,,-111.825172,33.5696832,2919,,residential,0
450204,,-111.8250717,33.5700447,4502,,residential,0
450205,,-111.8250233,33.5701831,4502,,residential,0
323905,,-111.8248966,33.5705206,3239,,residential,0
449902,,-111.8271763,33.5709284,4499,,residential,0
449903,,-111.8270537,33.5708782,4499,,residential,0
450103,,-111.8261152,33.57051,4501,,residential,0
450600,,-111.8217869,33.5708708,4506,,residential,1
26902,,-111.8218091,33.5708524,269,,residential,0
26903,,-111.821766,33.570741,269,,residential,0
450601,,-111.8217851,33.5708718,4506,,residential,-1
450700,,-111.8285555,33.5718291,4507,,residential,1
9702,,-111.8285864,33.5718257,97,,residential,0
9703,,-111.8286531,33.5717752,97,,residential,0
450701,,-111.8285533,33.571829,4507,,residential,-1
450501,,-111.8272048,33.5709412,4505,,residential,0
252903,,-111.8279124,33.5703074,2529,,residential,0
450800,,-111.827477,33.5729881,4508,,residential,0
214104,,-111.8276699,33.5733506,2141,,residential,0
214105,,-111.8277429,33.5733347,2141,,residential,0
450801,,-111.8275439,33.5729588,4508,,residential,0
214106,,-111.8277025,33.5734881,2141,,residential,0
450900,,-111.8277201,33.5740195,4509,,residential,0
450901,,-111.8277955,33.5740194,4509,,residential,0
214107,,-111.8277773,33.5734797,2141,,residential,0
450402,,-111.8270929,33.5709748,4504,,residential,0
450403,,-111.8270543,33.5710464,4504,,residential,0
449201,,-111.8271769,33.5725223,4492,,residential,0
9204,,-111.8300315,33.5711259,92,,residential,0
451000,,-111.8299281,33.5709938,4510,,residential,0
451001,,-111.8298782,33.5710453,4510,,residential,0
9205,,-111.8299684,33.5711606,92,,residential,0
451100,,-111.8297508,33.5710305,4511,,residential,1
451002,,-111.8297882,33.5710232,4510,,residential,0
451003,,-111.8298167,33.5709039,4510,,residential,0
451101,,-111.8297486,33.5710304,4511,,residential,-1
451200,,-111.830105,33.5724651,4512,,residential,1
112802,,-111.8300235,33.5724132,1128,,residential,0
112803,,-111.8300939,33.5724624,1128,,residential,0
451201,,-111.8301035,33.5724651,4512,,residential,-1
451300,,-111.8291616,33.5732051,4513,,residential,1
387102,,-111.8292083,33.5730844,3871,,residential,0
387103,,-111.8290684,33.5731096,3871,,residential,0
451301,,-111.8291595,33.5732055,4513,,residential,-1
451400,,-111.8268439,33.5728421,4514,,residential,0
361402,,-111.8267144,33.5728962,3614,,residential,0
361403,,-111.826748,33.5729527,3614,,residential,0
451401,,-111.8268775,33.5728986,4514,,residential,0
361404,,-111.8266179,33.5729363,3614,,residential,0
